WKC,GMN,Wijknaam,YEAR,AGE_MEAN,Person_in_Household_MEAN,Income_MEAN,Moving_Count_MEAN,Lifeevents_Count_MEAN,UniqueMed_Count_MEAN,ZVWKOSTENTOTAAL_MEAN,ZVWKHUISARTS_MEAN,ZVWKZIEKENHUIS_MEAN,ZVWKFARMACIE_MEAN,ZVWKOSTENPSYCHO_MEAN,AGE_SD,Person_in_Household_SD,Income_SD,Moving_Count_SD,Lifeevents_Count_SD,UniqueMed_Count_SD,ZVWKOSTENTOTAAL_SD,ZVWKHUISARTS_SD,ZVWKZIEKENHUIS_SD,ZVWKFARMACIE_SD,ZVWKOSTENPSYCHO_SD
WK051813,'s-Gravenhage, Wijk 13 Vogelwijk,2015,42.4407905010035,3.05628140703518,49116.1650403055,1.00552599263201,2.7286432160804,3.73913043478261,1990.39247013652,126.35421738202,1117.41540251975,213.47978646167,116.495390358362,24.4764690179981,1.38432160971385,35736.6125115531,0.0768504885099913,1.27770452037631,3.2550860110739,6608.13762195139,115.205985475801,4338.86836292419,997.978470952015,1368.68134715492
WK051813,'s-Gravenhage, Wijk 13 Vogelwijk,2016,42.4384468592717,3.20626895854398,52162.6969178082,1.00184994861254,2.46006066734075,3.75283446712018,1966.42857112254,132.088287245445,1115.74546623794,207.873241157556,81.9723393316195,24.5365981567414,1.351982025481,43061.5833622109,0.0475193659935169,1.02087146048162,3.24793232488646,8263.86726631275,134.151724138636,6737.13252904042,1169.77439206597,693.938448466284
WK051813,'s-Gravenhage, Wijk 13 Vogelwijk,2017,42.3730005555303,3.10081466395112,54337.3157783863,1.00363562916583,2.55498981670061,3.70022371364653,2067.73833934252,133.44295864263,1160.96991092259,192.518702014846,142.238072110286,24.4739568480044,1.29965860343908,45536.1156862338,0.0601925507572966,1.01292893402272,3.21813564175902,7181.24286991103,101.156224015269,5058.97879237173,739.030320780447,2285.65156957717
WK051813,'s-Gravenhage, Wijk 13 Vogelwijk,2018,42.0402535887647,3.2781954887218,52648.633257872,1.00670611439842,2.57236842105263,3.77094616119783,2177.28337681159,141.108494824017,1246.86852587992,203.231867494824,164.846983436853,24.4432261567692,1.39264771999318,38045.3480310879,0.0840060215768288,1.01560154684588,3.27496589631416,7434.41469745688,130.959080273098,4708.865588652,1250.01846880936,3001.87742466753
WK051813,'s-Gravenhage, Wijk 13 Vogelwijk,2019,42.1396587794372,3.26227988878591,59832.0558980682,1.00492319810949,2.45968489341983,3.67675466838377,2013.45985123967,147.875101239669,1142.42638636364,197.082917355372,165.878084710744,24.5548017177587,1.42231578115757,66070.385763688,0.0727589072705845,0.923812125435589,3.17596963965831,6968.99645736595,122.073024143028,5265.50340866884,756.007838059801,2741.93536505592
WK051813,'s-Gravenhage, Wijk 13 Vogelwijk,2020,42.1325749885133,2.98823529411765,59267.3771358828,1.00314156685647,2.04705882352941,3.56751336898396,1968.54704060705,141.107776866284,1114.83438474159,188.552895816243,195.674073010664,24.5671514488248,1.3228227182724,62279.4277200611,0.0559670656477053,0.213021480749018,3.02946426413507,7565.15524987274,113.908276791372,5281.42581335768,713.985101317332,4139.3516220039
WK051814,'s-Gravenhage, Wijk 14 Bohemen en Meer en Bos,2011,52.4421397264976,2.32066508313539,31099.2971149372,1.00318616294948,2.43586698337292,4.9410348977136,2657.61152138728,153.046228901734,1411.97603236994,434.412117919075,294.499646242775,23.5755353108804,1.19621898759977,18530.0945255496,0.0673983941058412,0.890588134910279,3.98244881165492,7006.44016125583,155.24514804581,3964.59745559614,1507.39365413687,4693.87975470026
WK051814,'s-Gravenhage, Wijk 14 Bohemen en Meer en Bos,2012,52.2932022351818,2.29944751381215,31179.1020267158,1.00515463917526,2.45193370165746,4.85889021479714,2566.03265444671,139.642995464853,1509.79796371882,379.763083900227,207.841339669609,23.7724854808564,1.20922419168192,19533.8057663865,0.0746829858439843,0.908513760070168,3.97628958496525,7040.33220799716,120.692795374184,5875.91874352201,1312.55024866576,2276.39337690472
WK051814,'s-Gravenhage, Wijk 14 Bohemen en Meer en Bos,2013,52.377725664777,2.36858638743456,30887.010227801,1.00812641083521,2.50890052356021,4.77757520510483,2576.61598854525,139.894251950436,1509.64349701698,345.186548875631,210.707005727377,23.7272370030292,1.27393544640906,18863.5593441516,0.0922700460229413,1.17480287188446,3.90047869597981,7331.25099151394,111.655387809862,5283.1806564423,1228.31730282611,3562.05272381477
WK051814,'s-Gravenhage, Wijk 14 Bohemen en Meer en Bos,2014,52.7397437871601,2.29625550660793,32542.1600652377,1.00523083920855,2.54074889867841,4.77251767599139,2713.80111059695,151.493825503356,1569.54025919926,349.51095348299,180.041561776955,23.607631427732,1.16892286791658,20815.8179000281,0.0752304477456909,1.40069768831683,3.861360576044,6956.05505750512,128.896791831704,5198.08108271803,1324.32373531961,1704.98701835595
WK051814,'s-Gravenhage, Wijk 14 Bohemen en Meer en Bos,2015,53.0246909458711,2.3,32147.2114258956,1.00612800726282,2.38,4.96935933147632,2941.17602356747,153.147828096118,1501.36720425139,380.426053604436,194.66551987061,23.8047458042815,1.22535770348968,18296.1119165334,0.0780502236570658,0.854593663872094,3.97671109554169,7646.38194689026,132.732241786624,5081.16945084472,1515.46859907858,1916.20937301121
WK051814,'s-Gravenhage, Wijk 14 Bohemen en Meer en Bos,2016,53.1802202002249,2.39577039274924,32477.5141022701,1.0086743772242,2.52165156092649,4.840799031477,3081.05604582577,156.476920807806,1542.4125164511,388.473458134786,251.073493647913,23.7717696864765,1.28164076875332,18094.9916135095,0.0974213687530214,1.00692385843897,3.99751134702459,8142.33800845975,139.910746342301,4967.06057245581,1522.92621435864,3618.42967644222
WK051814,'s-Gravenhage, Wijk 14 Bohemen en Meer en Bos,2017,53.0424024093778,2.39764936336925,33760.9155251142,1.01387054161162,2.59157688540646,4.92765567765568,3190.73589547195,162.616632124352,1656.26681009236,358.347589547195,240.927666141023,23.8194664037465,1.37931297137809,22820.5862314932,0.129476573915098,1.18101300868402,4.03351813157469,10236.567309213,160.654726089541,6372.6304412498,1295.72428367554,2553.04996419171
WK051814,'s-Gravenhage, Wijk 14 Bohemen en Meer en Bos,2018,52.8180046062206,2.56510416666667,33924.9881112607,1.00930131948951,2.54600694444444,4.89114000604778,3141.83875359752,175.210026566305,1657.16800531326,338.857781713527,232.029273854328,24.1298219587478,1.38664261711905,36800.2695931486,0.108687981377727,1.12300083281317,4.03571511530319,9042.05875961672,224.168826333093,6561.45956578371,1165.42051674927,2785.29497586949
WK051814,'s-Gravenhage, Wijk 14 Bohemen en Meer en Bos,2019,53.7329088865107,2.34591194968553,35852.8401554997,1.00705156456589,2.47798742138365,4.95336159903089,3112.46281221923,186.918214285714,1622.0098180593,374.414355345912,231.380269541779,23.7809259739401,1.28018601768573,30032.2145852671,0.0836862191663232,0.991060639853483,3.98576753352967,8471.34364341128,208.992825671886,6262.12562252338,1235.87515250502,2453.89412769781
WK051814,'s-Gravenhage, Wijk 14 Bohemen en Meer en Bos,2020,53.773510224217,2.61864406779661,36626.138078132,1.00763691904866,2.05084745762712,4.85985083903045,3180.52137961727,189.255843346684,1625.12916777926,372.154975522919,289.288762794838,23.8494011449337,1.46712983086213,33253.8302594977,0.0895362559228544,0.220622957446535,3.97019486004577,11619.2249762863,227.840910668618,9663.61640042004,1259.17193140091,3503.08063698978
WK051815,'s-Gravenhage, Wijk 15 Kijkduin en Ockenburgh,2011,46.4253107696625,2.77027027027027,41873.951543943,1.01205857019811,2.90135135135135,4.50716510903427,4809.32099955377,132.177563587684,1563.63833556448,430.044082998661,2416.62387327086,23.6758475221345,4.7092667615661,70041.0637143468,0.116797640995144,1.7679290915834,3.84058647729158,18104.05690382,107.828129978206,5781.73279221806,2781.58602784814,16739.5944686829
WK051815,'s-Gravenhage, Wijk 15 Kijkduin en Ockenburgh,2012,46.802834990047,2.51328671328671,40676.9581749049,1.01134875600175,2.94125874125874,4.39609571788413,4535.23548184671,125.529936823105,1405.77409747292,365.357454873646,2385.69562079785,23.709597764042,1.40956306489879,38184.6750890817,0.11389287149071,2.51926272704162,3.74719855816456,16902.8342413086,114.287148934004,4371.58469871922,2373.18875437998,16068.7801923152
WK051815,'s-Gravenhage, Wijk 15 Kijkduin en Ockenburgh,2013,47.0674402025883,2.41340782122905,40292.5742667928,1.01476976542137,2.81284916201117,4.36865767501606,5200.95953488372,124.956548154815,1442.19013051305,300.969356435644,3014.01563506261,23.7197859526822,1.53268870427705,35673.5103705337,0.14061673922917,1.82251719713682,3.58753827980802,22653.3925744832,97.0766757260696,4968.10368884915,1906.06800402004,21920.8797595979
WK051815,'s-Gravenhage, Wijk 15 Kijkduin en Ockenburgh,2014,47.8704874536794,2.59604519774011,49478.25995086,1.01473872264404,2.79519774011299,4.45213849287169,3828.02603049908,132.704734636872,1449.26703445065,313.811736499069,1640.88590573013,23.8222766385684,1.56719775618988,93980.1898794555,0.131182874068792,1.75085498302777,3.70653027605717,14627.9861508197,111.931381097969,4570.87430464765,1652.5882359815,13664.1123499175
WK051815,'s-Gravenhage, Wijk 15 Kijkduin en Ockenburgh,2015,49.3175602983901,2.30198915009042,42808.1048951049,1.00608044901777,2.57142857142857,4.55359661495064,2595.43109020743,132.355118186204,1423.37156777617,346.377969126869,149.521919922817,23.3764773123007,1.2913927797058,45283.6339982332,0.0777579910798585,1.40484963055554,3.80083067261353,7994.39702787237,110.567647845537,5784.99976794238,2493.85468220354,1825.1108263128
